시도명,읍면동명,거주인구,근무인구,방문인구,총 유동인구,평균 속도,평균 소요 시간,평균 기온,일강수량,평균 풍속,월,일,년
0,40,387050.64,18297.258,175828.98899999994,581176.887,54.21100000000001,43.316,7.733,0.0,6.933,1,20,2018
1,12,218229.24399999998,53026.945999999996,388803.489,660059.679,28.0,31.455,27.4,0.5,3.2,8,11,2018
0,22,198849.21,18972.126,142852.87,360674.206,52.105,39.421,14.8,0.0,1.0,6,19,2019
1,12,221600.958,67836.416,363275.465,652712.839,35.75,30.333,22.2,0.0,1.0,9,16,2019
1,7,985371.4709999999,154355.595,588983.767,1728710.832,38.941,30.529,17.6,0.0,0.6,7,15,2019
1,2,170118.888,34622.128,204552.19100000002,409293.20700000005,35.111,27.222,17.0,5.5,2.0,10,24,2019
1,13,646705.19,47122.809,249098.532,942926.531,28.364,41.364,25.4,1.0,3.6,7,2,2018
1,15,813279.5090000002,98822.377,293193.637,1205295.523,39.37,64.51899999999999,3.3,5.8329999999999975,1.967,2,18,2019
1,34,165105.83,25732.876,156549.258,347387.964,32.0,44.8,0.0,0.0,3.4,1,3,2018
1,10,99329.19,18782.608,143836.954,261948.75199999998,35.0,25.75,3.5,0.0,2.1,1,17,2020
1,3,396252.244,44736.739,271037.422,712026.406,50.114,49.0,7.632999999999999,0.0,2.533,1,15,2018
0,20,108761.054,6515.45,73580.924,188857.428,37.778,28.222,27.5,0.0,4.0,8,11,2018
1,13,567839.11,48148.848,274249.412,890237.37,31.818,32.545,5.6,0.0,2.0,12,24,2019
0,26,75698.884,6369.621,32518.146,114586.65,39.267,20.2,11.625,0.0,3.45,5,7,2019
0,0,194130.49800000002,13519.681,107584.864,315235.042,46.17100000000001,30.78,10.5,0.0,1.7,3,24,2018
0,16,292612.083,27662.658,175588.22,495862.96,37.667,33.963,8.2,0.0,2.8,3,7,2019
1,24,1248697.188,97895.21800000001,565369.309,1911961.715,38.816,31.908,1.8,0.0,2.9,2,2,2019
0,1,290696.922,18095.75,213770.88,522563.55299999996,53.4,39.886,9.425,0.0,2.425,11,25,2018
0,39,292017.786,25722.81600000001,179443.607,497184.208,42.35,48.35,25.6,0.5,2.05,9,11,2019
1,12,223280.009,79768.035,329045.91,632093.954,28.273000000000003,33.273,15.6,0.0,2.1,10,15,2018
1,32,231083.25600000002,12940.256000000001,111696.421,355719.9320000001,35.0,33.1,7.8,0.0,2.9,12,18,2019
0,40,412970.291,32263.965,152328.06699999998,597562.323,51.278,53.389,9.0,0.0,8.6,12,12,2019
0,22,222332.207,14590.284,158041.437,394963.92799999996,49.85,40.45,20.3,0.0,0.5,8,5,2019
0,22,191260.61800000002,20448.52,147930.828,359639.966,49.0,44.556,5.5,0.0,1.6,4,4,2019
1,3,427177.711,35692.541,333982.19,796852.442,50.914,48.2,17.333,0.5,1.867,9,8,2018
1,33,434389.10299999994,40297.732,234151.69,708838.525,50.472,62.181,4.7,0.0,2.7,1,29,2019
0,16,293895.118,26976.617000000002,237394.581,558266.316,37.839,34.581,25.3,0.0,1.8,8,17,2019
1,35,210276.617,10493.312,146539.547,367309.475,29.25,27.375,14.7,1.0,5.8,5,20,2018
1,10,99221.602,14363.223,135669.411,249254.237,38.0,22.25,22.2,0.0,3.8,7,6,2019
1,23,123420.714,13830.905,72297.992,209549.611,50.429,45.0,24.75,0.25,3.15,8,24,2018
1,8,69544.26,9127.844000000001,83662.59599999999,162334.701,31.778,22.44400000000001,22.9,0.0,1.2,7,15,2019
0,0,219102.358,15068.888,93188.278,327359.524,46.0,30.195,8.0,0.0,4.0,3,1,2018
0,16,289368.305,39739.094,202898.201,532005.6,37.839,34.742,23.6,14.0,2.1,8,26,2019
1,27,1194738.077,165414.508,657125.37,2017277.955,26.885,39.808,-0.7,3.5,2.0,1,30,2018
1,27,1147225.895,194270.826,595395.429,1936892.15,28.0,39.923,25.6,0.0,2.1,7,16,2018
0,26,75472.812,4888.686,37322.903,117684.401,40.067,22.13300000000001,20.35,0.0,3.275,9,26,2019
0,22,160230.471,13684.02,112649.90400000001,286564.395,49.778,42.611,0.5,0.0,1.6,2,20,2018
0,0,214452.427,15696.363000000001,101830.155,331978.945,44.714,30.048,13.2,2.0,1.0,12,22,2018
0,6,78675.473,20437.004,100659.416,199771.893,39.435,18.261,9.8,0.0,0.9,12,26,2018
1,25,284097.364,36693.307,311576.054,632366.725,34.0,45.333,10.3,0.0,2.2,11,8,2019
1,31,151223.457,9401.158000000001,103870.302,264494.916,43.667,13.833,2.4,0.0,1.4,1,1,2020
1,34,163844.809,20185.839,114592.73,298623.378,41.6,40.6,6.2,8.5,3.8,4,1,2020
0,28,46043.992,16603.908,101110.038,163757.937,58.429,32.571,17.9,0.0,1.3,5,10,2019
1,4,91844.305,7677.425,143168.459,242690.19,37.0,59.7,23.6,0.0,2.0,8,4,2019
1,12,227578.41199999998,82868.008,296347.087,606793.507,26.636,35.727,18.4,21.0,3.8,10,4,2018
0,6,92004.66699999999,12105.149,85514.839,189624.655,38.391,19.783,0.4,2.5,2.6,2,3,2018
0,20,131789.47199999998,8203.565,83041.26299999999,223034.3,42.0,25.44400000000001,7.4,0.0,1.5,2,4,2020
1,23,142214.59900000002,10743.472,80503.387,233461.458,51.5,44.679,7.35,0.0,3.75,3,1,2019
0,16,277321.411,42011.957,197855.913,517189.281,39.129,33.161,23.3,0.0,2.4,7,16,2019
0,36,74310.18400000001,20812.266,143673.79,238796.24,46.75,50.65600000000001,23.4,55.5,2.2,10,1,2019
0,6,86177.43699999999,29411.28200000001,95405.81,210994.52899999998,40.478,18.478,19.2,0.0,2.2,5,13,2019
1,10,96038.734,14337.988000000001,131581.182,241957.905,25.333,20.667,8.6,23.0,4.8,4,6,2018
0,22,213201.336,18800.086,135375.751,367377.174,50.4,39.95,10.7,0.0,2.2,11,1,2019
1,17,543917.2270000001,82865.12599999999,194439.205,821221.557,31.846,38.077,8.633,0.0,2.6,4,16,2018
0,1,329455.48699999996,17562.061999999998,112618.341,459635.891,49.333,49.356,11.933,31.5,2.4330000000000003,4,19,2020
0,9,60512.97900000001,4299.853,62413.275,127226.10699999999,47.053,27.158,28.9,0.0,3.0,8,14,2018
0,18,382565.794,28746.476000000002,165545.97699999998,576858.247,39.417,32.667,24.1,0.0,1.3,9,28,2019
1,12,230455.53600000002,54742.376,356503.75899999996,641701.671,27.818,33.0,3.0,0.0,2.4,2,12,2019
1,34,165104.935,13108.757,166232.525,344446.217,33.2,43.8,-1.3,0.0,3.4,2,17,2019
1,37,29798.373,6068.7890000000025,78488.265,114355.427,32.0,25.0,15.5,0.0,2.7,11,2,2019
1,5,724908.0009999998,68973.007,482488.742,1276369.75,51.217,53.783,11.275,127.875,5.175,3,15,2018
1,2,198941.674,22783.363999999998,204940.145,426665.18200000003,35.778,27.222,23.9,95.0,5.2,7,20,2019
1,2,177675.633,39629.28,227451.092,444756.006,34.333,28.778,21.8,1.0,2.8,9,26,2019
1,38,26452.093999999997,5694.906999999997,86822.604,118969.606,33.278,50.222,14.4,0.0,2.0,11,15,2018
0,16,260708.422,28198.215,241558.02,530464.657,37.852,36.037,3.7,0.0,1.4,1,31,2018
1,37,31796.922000000002,8837.32,71117.906,111752.148,27.5,25.25,16.1,0.5,3.3,5,2,2018
0,22,211078.655,14169.003999999999,140416.048,365663.706,49.75,40.8,20.1,0.0,3.1,8,9,2019
0,16,318246.521,20376.574,173406.919,512030.01399999997,38.222,33.222,17.2,7.5,3.1,12,2,2018
1,5,739077.668,70539.479,432436.87799999997,1242054.024,51.185,54.348,6.475,4.125,4.45,3,5,2018
1,7,1049595.594,166373.198,595619.3829999999,1811588.175,38.453,37.83,0.4,0.0,1.5,12,18,2018
1,12,223749.94100000002,43878.76,407635.436,675264.1379999999,33.917,30.25,26.6,17.0,1.2,7,27,2019
0,18,376648.184,34009.92,164670.62099999998,575328.725,38.81,30.762,18.5,0.0,1.2,5,11,2019
0,18,353126.82399999996,48308.626,148801.669,550237.119,38.952,31.429,16.1,0.0,1.8,4,10,2018
0,39,292960.283,26959.365,175693.88,495613.529,41.75,49.0,23.9,47.25,1.7,9,4,2019
1,32,215600.375,15055.899,113624.7,344280.974,30.1,35.35,14.2,0.0,1.5,10,24,2018
1,17,512983.47799999994,59167.458,236085.97199999998,808236.9079999998,37.353,30.235,6.733,0.0,3.133,2,10,2020
1,32,255685.198,14653.823999999999,94725.181,365064.203,34.85,33.6,23.4,131.5,5.0,10,2,2019
1,31,161393.81900000002,6970.928000000001,99293.125,267657.872,34.333,15.0,-0.2,1.0,5.3,2,11,2018
1,25,319876.333,19256.898,309465.20399999997,648598.435,37.067,44.8,9.0,17.5,3.8,1,26,2020
1,13,684526.811,32193.447999999997,241173.30800000002,957893.567,27.182,42.545,1.5,1.5,2.6,12,8,2018
0,30,46114.359000000004,8216.567,99883.021,154213.946,55.875,33.25,22.0,0.5,2.1,6,4,2019
1,2,158175.925,32338.249,205011.74800000002,395525.922,33.667,30.0,8.0,17.0,1.2,11,27,2019
0,30,47318.92,8306.395,63889.627,119514.942,56.125,32.625,11.6,0.0,1.4,4,2,2020
0,6,86451.594,29161.362999999998,84778.0,200390.957,39.783,19.13,18.3,21.0,0.8,6,11,2018
1,3,400257.30100000004,56966.59400000001,309207.077,766430.9720000002,51.08600000000001,47.57100000000001,15.967,3.833,1.967,4,4,2018
0,22,167623.105,14797.124,116974.375,299394.605,48.944,43.333,-0.4,0.0,4.0,1,3,2018
1,10,98431.382,17662.606,142209.92,258303.908,29.333,16.0,6.6,0.0,2.1,3,25,2019
1,12,218003.948,71381.815,310992.6,600378.363,27.909,33.273,6.9,0.0,2.9,11,23,2018
1,31,150959.14,7724.8,99064.565,257748.505,43.0,14.167,4.7,0.0,3.8,1,12,2020
1,23,132038.269,6456.353,81254.78,219749.402,51.82100000000001,44.536,6.3,0.0,2.05,1,14,2018
1,23,152102.824,10824.543,70709.766,233637.13199999998,50.273,53.515,9.55,5.25,2.75,2,28,2020
0,1,314254.74,22494.487,111064.9,447814.12700000004,45.609,59.152,-2.833,15.0,4.5,2,17,2020
1,32,227478.76,15204.775,126609.151,369292.68700000003,34.0,34.05,23.5,0.0,1.9,7,16,2019
1,23,141458.50199999998,9627.295,94238.776,245324.573,51.429,45.143,12.3,0.0,3.1,4,14,2019
1,33,456704.15,53903.754,189814.78,700422.684,48.072,63.652,23.95,40.0,2.0,9,4,2019
1,32,283548.882,15226.413,99843.013,398618.309,33.65,36.2,12.8,0.0,2.7,4,20,2020
1,31,139153.655,13552.687,96356.727,249063.069,32.667,18.333,21.6,22.5,2.3,9,7,2018
0,26,92062.839,6479.941,31015.769,129558.549,40.867,21.467,1.325,0.25,5.025,2,5,2020
0,20,112471.25099999999,10300.386999999999,120470.399,243242.03699999998,40.889,27.44400000000001,18.9,0.0,2.0,10,24,2019
1,10,105834.40800000001,21298.168999999998,134799.37,261931.94600000003,27.667,17.333,0.0,0.0,3.8,12,7,2018
1,38,27216.56600000001,5137.768,90139.69300000001,122494.02699999999,34.889,45.278,10.5,0.0,2.5,4,18,2018
1,32,222284.13100000002,14625.403,103817.44699999999,340726.981,30.25,36.25,16.8,0.0,1.8,10,15,2018
1,12,237512.88600000003,52943.644,255099.62699999998,545556.157,28.091,30.909,-0.2,0.0,2.6,2,2,2018
0,20,106673.505,10803.423,72862.709,190339.637,37.667,28.556,18.0,38.0,1.7,5,23,2018
1,17,491038.93700000003,87728.871,256312.77399999998,835080.583,36.059,32.559,5.132999999999999,0.0,4.9,12,18,2019
1,34,156920.911,15812.562,164130.565,336864.03799999994,31.0,49.6,8.8,0.0,1.9,11,3,2018
0,0,227886.15399999998,17148.721,110849.972,355884.847,44.688,31.771,9.3,0.0,1.1,1,4,2020
0,1,287649.61100000003,20086.043,198656.88100000002,506392.535,53.257,40.6,10.275,2.25,2.425,12,22,2018
1,11,537160.9770000001,20901.238,86321.742,644383.957,31.143,17.570999999999998,7.867000000000001,0.0,2.467,4,6,2020
0,0,226358.99899999998,22102.37,106205.601,354666.97,44.438,32.146,8.5,0.0,1.3,1,3,2020
0,18,403826.435,28712.337000000003,175438.66600000006,607977.437,39.08,31.56,12.4,0.0,2.5,12,25,2019
0,19,335871.54299999995,41448.943,303520.331,680840.817,47.27,48.459,18.0,0.0,3.9,10,19,2019
0,39,287261.92100000003,19150.978,234122.742,540535.642,46.762,58.286,3.6,0.0,6.2,2,16,2019
1,4,88555.418,18583.655,105746.427,212885.5,33.9,57.2,0.9,0.0,2.6,1,17,2020
1,11,455979.965,21774.911,109080.502,586835.378,29.286,20.286,18.533,9.0,2.467,7,9,2019
1,10,96507.59300000001,12443.423,141540.633,250491.64800000002,27.0,18.333,21.9,1.0,1.4,9,17,2018
0,40,358916.311,13108.473,147356.592,519381.375,55.842,42.26300000000001,12.633,0.0,2.733,3,25,2018
1,8,70207.318,7878.512,67782.108,145867.938,26.44400000000001,22.889,3.1,0.0,2.6,12,24,2018
1,7,1030724.16,150992.24599999998,590911.45,1772627.8569999996,36.679,40.038,16.2,111.0,0.7,4,23,2018
0,26,77730.391,4286.855,36275.914,118293.16,38.467,20.6,13.875,0.875,4.2,10,10,2018
1,12,219553.31,48092.187999999995,344664.847,612310.344,27.545,33.545,12.0,0.0,3.8,3,26,2019
1,2,145359.56699999998,34663.543,229948.575,409971.685,31.625,22.875,9.6,0.0,2.7,3,19,2019
1,12,235129.595,27847.674,192856.32100000003,455833.59,38.417,25.0,16.9,0.0,2.8,3,21,2020
0,9,67132.494,4604.8809999999985,70556.06,142293.435,47.474,26.474,10.8,2.0,2.5,3,2,2019
1,23,136437.622,11318.655,75270.41900000001,223026.69600000003,51.286,45.286,5.8,0.0,3.65,1,28,2019
0,36,68243.186,20343.06,127812.819,216399.065,46.78100000000001,50.625,26.0,0.0,1.2,9,10,2019
1,2,184597.45899999997,36138.541,209198.012,429934.0120000001,34.556,31.0,22.2,0.0,1.0,9,16,2019
1,12,218821.806,48084.883,381551.946,648458.635,35.667,27.833,4.7,0.0,1.9,1,10,2020
1,17,554090.316,78208.745,208997.367,841296.428,36.882,32.294000000000004,19.9,0.0,1.133,7,3,2019
1,4,97813.50099999999,12032.434,78469.50099999999,188315.43600000002,35.8,71.0,5.0,0.0,5.2,4,22,2020
0,9,60552.57900000001,6237.028,59610.677,126400.284,47.158,26.895,25.1,0.0,1.1,7,18,2018
0,28,43863.231,17348.996,106285.412,167497.64,56.57100000000001,36.429,17.8,0.0,3.0,10,15,2019
0,26,84546.06599999999,5721.321999999999,33827.613,124095.00099999999,39.067,20.6,9.45,15.25,2.775,12,20,2018
0,20,109841.26400000001,9719.659,83441.314,203002.237,38.222,29.667,7.3,0.0,2.8,1,28,2019
0,36,72920.227,17214.232,217109.44,307243.899,47.0,48.333,11.3,19.25,5.25,2,3,2019
1,5,762208.14,53819.81,587967.356,1403995.3069999998,52.348,50.517,3.15,0.0,2.325,2,24,2019
0,30,44886.070999999996,5524.48,94378.769,144789.32,55.625,33.375,22.4,0.0,0.9,7,14,2019
0,39,293975.836,20135.376,189732.50199999998,503843.715,48.095,57.238,16.4,15.5,2.6,12,2,2018
0,9,67350.33099999999,3865.992,59513.331,130729.65400000001,46.947,26.789,27.2,0.0,1.6,8,5,2018
1,8,67113.928,7499.244000000002,76139.871,150753.043,31.111,23.222,16.4,0.0,1.3,5,28,2019
0,20,107219.41699999999,8049.108,95016.46699999999,210284.992,38.778,27.889,15.0,0.0,1.6,3,28,2019
0,14,201661.95899999997,15147.934,156271.17,373081.06299999997,48.812,33.344,1.5,0.0,4.6,12,29,2018
1,31,143444.844,10871.69,101669.19300000001,255985.72699999998,34.333,16.5,7.1,0.0,1.6,2,28,2019
1,27,1184407.18,120238.909,601402.108,1906048.196,27.615,40.5,24.6,0.0,3.3,8,18,2018
0,28,46101.475999999995,14400.785,106694.469,167196.73,56.714,35.857,6.7,0.0,2.4,1,13,2020
1,35,194657.15899999999,18813.884,146779.03699999998,360250.08,27.625,29.875,20.6,0.0,4.2,6,14,2018
1,24,1284107.172,105930.19099999999,485323.412,1875360.775,42.64,28.919,-1.1,0.0,2.1,3,14,2020
0,26,72582.418,6002.5390000000025,35313.829,113898.785,39.667,20.067,9.6,0.0,2.3,3,19,2019
1,3,442044.341,41055.44,331383.675,814483.4559999999,51.08600000000001,47.457,17.7,0.0,1.2,6,6,2018
1,13,594648.975,44173.449,235541.862,874364.287,27.727,43.364,20.3,0.0,1.7,5,29,2018
0,28,40968.146,17954.872,118161.15400000001,177084.171,58.143,33.286,16.9,6.5,2.3,10,26,2018
1,12,220812.937,78780.24,270042.38800000004,569635.566,27.182,32.0,17.0,0.0,1.9,4,4,2018
1,11,430391.414,19566.91,112271.891,562230.215,31.0,17.285999999999998,12.733,0.0,2.333,3,28,2019
1,32,249931.062,14062.3,118328.285,382321.64700000006,35.65,32.6,7.1,0.5,4.3,1,30,2020
1,31,140242.766,6205.78,140021.43,286469.976,35.167,15.0,2.8,0.0,2.4,2,16,2018
1,3,441163.165,54260.88200000001,221920.973,717345.02,50.4,44.9,20.433,45.667,2.8,10,1,2019
1,12,232533.93899999998,53343.585,396959.138,682836.662,28.182,32.818000000000005,7.0,15.0,3.0,2,19,2019
0,14,202876.59699999998,23896.462000000003,122346.679,349119.73799999995,49.40600000000001,32.844,8.2,0.0,3.8,11,22,2018
1,11,520335.703,20952.842,106656.26400000001,647944.809,30.714,18.571,9.233,0.16699999999999998,2.0,3,30,2020
1,35,236310.09,19736.694,125408.19900000001,381454.98299999995,36.125,24.875,3.0,0.0,3.4,3,5,2020
0,28,43779.94,10342.96,89830.20800000001,143953.108,55.429,38.714,17.5,0.0,1.5,10,9,2019
1,31,146932.917,7985.215,92306.86,247224.992,34.0,15.667,19.2,2.5,2.1,4,22,2018
1,33,421125.554,57072.450999999994,235905.293,714103.298,50.181,62.764,15.8,16.0,4.4,5,23,2018
1,23,130966.20599999999,15897.336000000001,80513.327,227376.86899999998,49.727,54.697,21.7,1.75,1.45,6,27,2019
1,17,495004.487,75374.844,240952.635,811331.965,36.676,31.882,5.1,0.0,2.9,1,3,2020
1,8,70048.045,7855.486999999999,110885.37599999999,188788.908,29.222,25.44400000000001,28.1,0.0,2.1,7,27,2019
0,16,276734.609,28864.286,175158.678,480757.573,39.407,32.037,9.8,0.0,1.4,3,12,2018
1,23,126856.647,12895.77,72049.908,211802.325,51.036,45.179,26.1,0.0,1.5,7,18,2018
0,9,61634.554000000004,6192.853,56279.920999999995,124107.329,47.737,26.632,13.0,0.0,1.3,11,28,2018
1,24,1223813.4309999999,182869.65399999998,490383.811,1897066.896,40.07,30.965,-0.3,0.0,1.0,12,3,2019
0,20,144171.568,6730.773,79016.549,229918.89,42.556,24.889,13.1,0.0,1.7,4,4,2020
1,5,733750.995,81472.011,564799.363,1380022.37,50.92100000000001,51.87600000000001,18.95,148.25,2.775,9,13,2018
1,12,225921.80399999997,79706.742,331073.157,636701.702,27.364,32.636,8.6,23.0,4.8,4,6,2018
1,17,563361.647,73887.12299999999,197735.51,834984.281,31.885,37.038,3.7,0.0,4.533,12,13,2018
1,21,274438.858,25773.221,128859.493,429071.57200000004,50.719,43.65600000000001,1.167,4.0,1.633,2,8,2018
0,22,183761.965,14307.344,174912.027,372981.336,48.278,44.444,21.0,0.5,1.3,8,4,2018
1,12,217573.315,74212.178,371202.334,662987.827,34.333,35.5,19.2,0.0,1.7,6,17,2019
1,27,1245972.67,126221.485,631395.7320000001,2003589.886,28.308000000000003,39.154,0.1,1.0,2.7,2,9,2019
1,11,528859.845,20154.307,99069.53300000001,648083.685,30.0,19.286,6.767,0.0,5.6,4,23,2020
1,37,31314.142000000003,7959.642,71927.15,111200.93400000001,27.5,26.0,14.1,0.0,4.9,5,8,2018
0,0,216606.819,22879.056,113873.88,353359.755,45.146,30.902,9.8,0.0,0.9,12,26,2018
0,18,397114.186,42826.865,173469.65600000002,613410.708,38.083,36.25,24.7,36.5,3.1,9,9,2019
0,1,264040.356,30425.861,166518.05800000002,460984.275,52.17100000000001,41.657,16.025,0.0,2.175,4,3,2018
1,15,818087.788,56573.672999999995,311208.68100000004,1185870.142,41.074,66.741,2.167,0.0,1.65,12,28,2019
0,40,409100.001,20378.784,118201.951,547680.736,51.57899999999999,46.842,2.267,0.0,5.3,2,7,2018
0,28,43105.623,18882.107,106547.46800000001,168535.199,57.857,33.714,15.3,0.0,1.8,10,29,2018
1,33,464050.50899999996,47793.06200000001,314556.812,826400.3829999998,49.875,63.194,28.55,0.0,3.15,8,1,2018
0,18,430679.17299999995,31904.53,158397.079,620980.782,40.292,32.208,10.4,0.0,2.2,3,20,2020
0,26,78355.618,2831.3759999999997,38609.814,119796.808,39.733,19.933,11.625,0.0,2.8,10,13,2018
1,7,1032993.892,141032.622,593692.816,1767719.33,38.038,39.075,1.9,0.0,1.1,2,25,2019
1,25,277655.044,39625.77,273943.55,591224.364,34.188,44.438,8.6,23.0,4.8,4,6,2018
0,16,295740.913,44040.584,195009.736,534791.233,38.074,33.0,17.9,0.0,1.3,5,10,2019
1,2,159180.235,19003.748,175744.667,353928.65,33.375,20.625,6.6,0.0,2.2,2,25,2018
1,24,1120106.374,190424.198,529290.673,1839821.244,36.678,34.379,11.1,0.0,0.4,4,19,2018
0,0,210463.324,14297.296999999999,88998.82,313759.44,46.17100000000001,30.22,11.8,2.5,2.9,3,3,2018
0,20,121963.57699999999,14112.61,106585.344,242661.53100000002,40.889,26.667,8.7,0.0,1.5,12,12,2019
1,37,30361.112999999998,7869.512,71163.146,109393.771,28.5,24.75,0.5,0.0,1.7,2,8,2019
1,17,534096.108,61249.902,219783.891,815129.901,31.5,37.731,21.367,0.0,1.5,9,18,2018
1,37,27012.085,7534.293000000002,75881.435,110427.81300000001,26.5,27.0,21.3,9.0,2.4,9,12,2018
0,28,45637.837,16080.813999999995,104517.94300000001,166236.593,59.0,32.857,13.0,0.0,1.3,11,28,2018
0,18,405242.21,44007.418,189655.419,638905.047,38.56,33.68,10.5,0.0,1.8,12,23,2019
1,33,430594.899,33504.33,160953.581,625052.81,50.347,62.667,6.75,3.75,2.5,2,19,2018
0,14,206188.522,14455.756000000001,167764.47199999998,388408.75,50.25,31.938,13.8,0.0,2.3,11,4,2018
0,40,354374.6870000001,28749.49,181893.004,565017.181,53.5,52.222,27.7,0.0,3.6,7,31,2019
1,24,1242470.461,140301.074,524418.069,1907189.604,36.368,34.195,22.1,0.0,0.8,8,6,2018
1,32,176261.86399999997,12878.665,124633.255,313773.784,29.65,37.25,16.7,0.0,2.3,4,12,2018
1,15,782424.76,111494.504,339273.766,1233193.03,37.667,67.815,23.067,3.0,3.367,7,30,2018
1,11,474023.54,19202.013,118886.82800000001,612112.381,27.714,22.571,25.433000000000003,0.0,1.933,8,1,2019
0,19,377681.93799999997,59256.435,174468.84399999998,611407.2170000001,50.25,45.929,8.5,1.0,3.8,3,4,2019
1,7,989081.545,163722.945,585962.666,1738767.156,38.094,38.415,14.6,0.0,0.9,5,15,2019
0,18,380927.18799999997,47734.312999999995,163313.293,591974.794,38.429,31.333,11.7,0.0,1.8,4,11,2019
1,37,31541.023999999998,8405.697,69877.587,109824.308,26.0,27.0,24.0,5.5,2.5,6,29,2018
0,20,138244.603,9455.324,85251.627,232951.55399999997,42.556,24.889,13.5,0.0,1.2,4,7,2020
1,12,227423.255,49114.212999999996,283933.294,560470.761,27.545,31.364,6.1,26.0,6.5,3,20,2018
1,24,1166240.253,184118.647,510348.10299999994,1860707.003,36.092,35.793,16.2,111.0,0.7,4,23,2018
1,4,97911.975,9531.388,71013.595,178456.95899999997,35.4,52.6,16.3,255.0,3.1,9,21,2019
1,12,217768.457,81559.567,291202.077,590530.101,27.182,33.091,11.7,0.0,2.2,4,17,2018
1,8,77658.791,5675.39,83548.57400000001,166882.755,32.111,21.222,10.6,12.5,4.0,1,26,2020
0,26,82691.146,5408.232,33091.888,121191.266,39.333,20.333,0.725,0.0,7.132999999999999,12,7,2018
1,3,456087.573,40907.127,305441.347,802436.048,50.886,48.657,14.833,0.0,2.133,10,3,2018
1,38,26211.915,5101.39,99387.34800000001,130700.65400000001,38.211,43.105,15.8,0.0,1.4,11,4,2019
1,15,801160.397,116486.978,343974.505,1261621.881,40.593,65.815,23.13300000000001,0.333,3.733,7,23,2019
1,38,32205.224,4043.8940000000002,93855.352,130104.47,40.947,29.789,11.2,21.5,1.5,12,1,2019
0,30,44085.735,8982.355,116085.409,169153.49899999998,59.25,28.75,27.5,0.0,4.0,8,11,2018
1,13,573563.434,48292.183,264543.575,886399.193,32.545,31.545,5.2,0.0,3.0,1,20,2020
0,40,412888.321,24805.355,144678.761,582372.437,52.111,52.5,13.033,31.5,3.833,1,22,2020
0,6,82009.558,30388.939,90945.741,203344.238,39.522,18.478,19.7,62.5,4.6,5,17,2019
1,24,1254155.499,92750.92800000001,472061.042,1818967.47,38.471,30.552,9.2,0.0,0.6,10,14,2018
1,35,194469.62,17638.061,155611.84,367719.521,28.125,28.75,24.0,5.5,2.5,6,29,2018
1,37,28611.668999999998,7832.057,64336.32900000001,100780.056,27.75,24.75,13.4,0.0,2.6,10,17,2018
0,6,96459.38699999999,16683.508,70948.607,184091.50199999998,41.903,18.968,13.3,4.0,2.0,4,1,2020
0,19,338521.23299999995,61619.945999999996,233247.245,633388.425,51.82100000000001,44.82100000000001,3.9,0.0,3.9,2,22,2018
