배출년도,배출월,배출일,시군구명,배출량비율(%),배출횟수,배출횟수비율(%),세대수,남성인구,여성인구,외국인인구,배출량(kg)
2018,11,7,수원시팔달구,3.05,7699,3.47,40931.0,605455,596655,0,12585.35
2018,11,7,성남시분당구,2.56,297,3.12,17903.0,472882,482037,0,388.2
2018,11,7,성남시중원구,2.72,90,2.92,17903.0,472882,482037,0,140.8
2018,11,7,부천시,2.89,7663,3.31,338692.0,420793,424160,24156,12880.8
2018,11,7,동두천시,2.99,3693,3.23,42906.0,48031,48316,3362,6917.05
2018,11,7,남양주시,3.14,6840,3.48,263984.0,339883,341652,7165,12643.75
2018,11,7,군포시,3.03,3812,3.58,107396.0,137645,139460,6919,6032.45
2018,11,7,구리시,3.46,7009,3.39,79670.0,101144,102467,1412,29777.05
2018,11,7,광주시,3.11,42,3.31,149519.0,186001,177055,12938,84.5
2018,11,7,고양시,3.05,327,3.41,416954.0,512224,531734,12650,399.35
2018,11,8,화성시,2.3,31595,2.45,298639.0,389977,363282,39247,64543.57
2018,11,8,하남시,3.7,65,3.71,104047.0,126257,124998,2358,3270.5
2018,11,8,포천시,2.27,2614,2.37,69443.0,79517,71588,12758,5392.8
2018,11,8,평택시,2.1,2854,2.35,213777.0,253788,240928,22949,5643.0
2018,11,8,파주시,2.47,11524,2.6,187953.0,228850,222168,11206,22059.35
2018,11,8,이천시,2.26,4967,2.42,89390.0,110042,104458,7432,11672.45
2018,11,8,의정부시,2.36,2033,2.47,184304.0,219695,225937,4544,3730.65
2018,11,8,의왕시,2.16,2829,2.44,58815.0,76715,76955,1151,17922.05
2018,11,8,용인시,2.32,46476,2.49,388384.0,512918,519562,18529,83868.4
2018,11,8,오산시,1.87,8245,2.04,89563.0,113096,106618,9370,16121.15
2018,11,8,여주시,2.35,1617,2.45,49544.0,56500,55103,3563,3900.8
2018,11,8,양주시,2.37,7082,2.49,88630.0,109694,106610,7301,13347.3
2018,11,8,안양시,2.04,1486,2.19,222557.0,286581,291573,7378,2599.9
2018,11,8,시흥시,2.2,549,2.28,179881.0,233513,212738,34440,1067.45
2018,11,8,수원시영통구,2.31,21002,2.52,40931.0,605455,596655,0,35973.8
2018,11,8,수원시팔달구,2.18,5417,2.44,40931.0,605455,596655,0,8990.35
2018,11,8,수원시장안구,2.37,12086,2.61,492576.0,605455,596655,40931,21247.35
2018,11,8,수원시권선구,2.26,16753,2.47,40931.0,605455,596655,0,29787.45
2018,11,8,성남시분당구,2.27,250,2.62,17903.0,472882,482037,0,343.4
2018,11,8,성남시중원구,2.17,72,2.33,17903.0,472882,482037,0,112.65
2018,11,8,부천시,2.51,6246,2.69,338692.0,420793,424160,24156,11173.3
2018,11,8,동두천시,2.2,2685,2.35,42906.0,48031,48316,3362,5090.45
2018,11,8,남양주시,2.45,5075,2.58,263984.0,339883,341652,7165,9880.2
2018,11,8,군포시,2.08,2508,2.36,107396.0,137645,139460,6919,4141.8
2018,11,8,구리시,2.23,5175,2.51,79670.0,101144,102467,1412,19183.55
2018,11,8,광주시,3.13,35,2.76,149519.0,186001,177055,12938,85.15
2018,11,8,고양시,3.11,332,3.46,416954.0,512224,531734,12650,407.4
2018,11,9,화성시,3.49,46650,3.62,298639.0,389977,363282,39247,98223.44
2018,11,9,하남시,2.69,59,3.37,104047.0,126257,124998,2358,2385.0
2018,11,9,포천시,4.04,4380,3.96,69443.0,79517,71588,12758,9596.8
2018,11,9,평택시,3.6,4579,3.77,213777.0,253788,240928,22949,9677.35
2018,11,9,파주시,3.7,16751,3.78,187953.0,228850,222168,11206,33100.6
2018,11,9,이천시,3.91,7874,3.84,89390.0,110042,104458,7432,20152.25
2018,11,9,의정부시,3.58,3014,3.66,184304.0,219695,225937,4544,5662.55
2018,11,9,의왕시,3.65,4308,3.72,58815.0,76715,76955,1151,30348.6
2018,11,9,용인시,3.48,67379,3.61,388384.0,512918,519562,18529,125518.25
2018,11,9,오산시,3.74,15230,3.78,89563.0,113096,106618,9370,32260.3
2018,11,9,여주시,3.86,2508,3.8,49544.0,56500,55103,3563,6407.8
2018,11,9,양주시,3.95,11239,3.94,88630.0,109694,106610,7301,22296.2
2018,11,9,안양시,3.56,2539,3.75,222557.0,286581,291573,7378,4526.75
2018,11,9,시흥시,3.3,887,3.68,179881.0,233513,212738,34440,1601.4
2018,11,9,수원시팔달구,3.47,7984,3.6,40931.0,605455,596655,0,14303.4
2018,11,9,수원시영통구,3.43,29783,3.57,40931.0,605455,596655,0,53397.1
2018,11,9,수원시권선구,3.51,24518,3.62,40931.0,605455,596655,0,46319.1
2018,11,9,수원시장안구,3.38,16739,3.61,492576.0,605455,596655,40931,30221.25
2018,11,9,성남시분당구,3.69,371,3.89,17903.0,472882,482037,0,558.75
2018,11,9,성남시중원구,3.18,125,4.05,17903.0,472882,482037,0,164.8
2018,11,9,부천시,3.52,8633,3.72,338692.0,420793,424160,24156,15710.3
2018,11,9,동두천시,3.9,4561,3.99,42906.0,48031,48316,3362,9036.5
2018,11,9,남양주시,3.73,7462,3.79,263984.0,339883,341652,7165,15014.65
2018,11,9,군포시,3.3,3725,3.5,107396.0,137645,139460,6919,6559.35
2018,11,9,구리시,3.69,7743,3.75,79670.0,101144,102467,1412,31764.9
2018,11,9,광주시,4.64,67,5.28,149519.0,186001,177055,12938,126.1
2018,11,9,고양시,3.9,379,3.95,416954.0,512224,531734,12650,510.9
2018,11,10,화성시,3.36,41896,3.25,298639.0,389977,363282,39247,94310.26
2018,11,10,하남시,3.93,65,3.71,104047.0,126257,124998,2358,3478.5
2018,11,10,포천시,4.14,4164,3.77,69443.0,79517,71588,12758,9825.9
2018,11,10,평택시,3.49,4111,3.38,213777.0,253788,240928,22949,9385.95
2018,11,10,파주시,3.61,14917,3.37,187953.0,228850,222168,11206,32311.4
2018,11,10,이천시,3.83,7259,3.54,89390.0,110042,104458,7432,19750.2
2018,11,10,의정부시,3.64,2781,3.38,184304.0,219695,225937,4544,5756.3
2018,11,10,의왕시,2.71,4003,3.45,58815.0,76715,76955,1151,22534.35
2018,11,10,용인시,3.38,61443,3.3,388384.0,512918,519562,18529,121866.35
2018,11,10,오산시,3.59,13802,3.42,89563.0,113096,106618,9370,30967.85
2018,11,10,여주시,4.15,2475,3.75,49544.0,56500,55103,3563,6893.85
2018,11,10,양주시,3.74,9954,3.49,88630.0,109694,106610,7301,21109.1
2018,11,10,안양시,3.45,2287,3.38,222557.0,286581,291573,7378,4387.85
2018,11,10,시흥시,3.03,762,3.16,179881.0,233513,212738,34440,1469.3
2018,11,10,수원시장안구,3.21,14545,3.14,492576.0,605455,596655,40931,28761.95
2018,11,10,수원시팔달구,3.36,7373,3.32,40931.0,605455,596655,0,13829.25
2018,11,10,수원시권선구,3.35,22266,3.28,40931.0,605455,596655,0,44113.95
2018,11,10,수원시영통구,3.33,27170,3.26,40931.0,605455,596655,0,51844.65
2018,11,10,성남시중원구,4.02,99,3.21,17903.0,472882,482037,0,208.5
2018,11,10,성남시분당구,3.17,309,3.24,17903.0,472882,482037,0,479.8
2018,11,10,부천시,3.46,8104,3.5,338692.0,420793,424160,24156,15443.05
2018,11,10,동두천시,3.61,3733,3.26,42906.0,48031,48316,3362,8355.2
2018,11,10,남양주시,3.48,6507,3.31,263984.0,339883,341652,7165,14040.8
2018,11,10,군포시,3.36,3490,3.28,107396.0,137645,139460,6919,6691.2
2018,11,10,구리시,2.6,6552,3.17,79670.0,101144,102467,1412,22375.6
2018,11,10,광주시,3.62,36,2.83,149519.0,186001,177055,12938,98.45
2018,11,10,고양시,3.64,357,3.72,416954.0,512224,531734,12650,477.05
2018,11,11,화성시,4.32,53177,4.12,298639.0,389977,363282,39247,121313.23
2018,11,11,하남시,4.3,67,3.83,104047.0,126257,124998,2358,3805.5
2018,11,11,포천시,4.49,4136,3.74,69443.0,79517,71588,12758,10657.4
2018,11,11,평택시,4.11,4611,3.8,213777.0,253788,240928,22949,11051.1
2018,11,11,파주시,3.83,15612,3.52,187953.0,228850,222168,11206,34250.15
2018,11,11,이천시,4.51,7988,3.89,89390.0,110042,104458,7432,23271.05
2018,11,11,의정부시,4.22,3227,3.92,184304.0,219695,225937,4544,6669.85
2018,11,11,의왕시,0.94,4117,3.55,58815.0,76715,76955,1151,7820.6
2018,11,11,용인시,3.94,70000,3.75,388384.0,512918,519562,18529,142249.7
2018,11,11,오산시,4.44,16661,4.13,89563.0,113096,106618,9370,38363.6
2018,11,11,여주시,4.67,2709,4.11,49544.0,56500,55103,3563,7745.1
2018,11,11,양주시,4.23,10583,3.71,88630.0,109694,106610,7301,23872.4
2018,11,11,안양시,4.66,3150,4.65,222557.0,286581,291573,7378,5926.6
2018,11,11,시흥시,4.33,973,4.04,179881.0,233513,212738,34440,2101.15
2018,11,11,수원시영통구,3.98,31067,3.73,40931.0,605455,596655,0,61963.7
2018,11,11,수원시권선구,4.27,27187,4.01,40931.0,605455,596655,0,56241.25
2018,11,11,수원시장안구,4.19,18252,3.94,492576.0,605455,596655,40931,37468.75
2018,11,11,수원시팔달구,3.71,7854,3.54,40931.0,605455,596655,0,15289.7
2018,11,11,성남시중원구,5.33,133,4.31,17903.0,472882,482037,0,275.9
2018,11,11,성남시분당구,3.28,319,3.35,17903.0,472882,482037,0,496.75
2018,11,11,부천시,4.22,9226,3.98,338692.0,420793,424160,24156,18802.2
2018,11,11,동두천시,3.56,3713,3.25,42906.0,48031,48316,3362,8250.9
2018,11,11,남양주시,4.32,8266,4.2,263984.0,339883,341652,7165,17420.05
2018,11,11,군포시,3.93,3954,3.72,107396.0,137645,139460,6919,7818.55
2018,11,11,구리시,1.83,7760,3.76,79670.0,101144,102467,1412,15726.5
2018,11,11,광주시,4.65,59,4.65,149519.0,186001,177055,12938,126.2
2018,11,11,고양시,2.99,296,3.09,416954.0,512224,531734,12650,392.5
2018,11,12,화성시,3.72,47993,3.72,298639.0,389977,363282,39247,104646.14
2018,11,12,포천시,3.86,4101,3.71,69443.0,79517,71588,12758,9162.85
2018,11,12,평택시,3.64,4426,3.64,213777.0,253788,240928,22949,9781.1
2018,11,12,파주시,3.78,16122,3.64,187953.0,228850,222168,11206,33823.9
2018,11,12,이천시,3.85,7441,3.63,89390.0,110042,104458,7432,19875.05
2018,11,12,의정부시,3.75,2986,3.63,184304.0,219695,225937,4544,5922.9
2018,11,12,의왕시,6.77,4279,3.69,58815.0,76715,76955,1151,56251.1
2018,11,12,용인시,3.72,69177,3.71,388384.0,512918,519562,18529,134145.1
2018,11,12,오산시,3.71,14840,3.68,89563.0,113096,106618,9370,32071.15
2018,11,12,여주시,4.01,2475,3.75,49544.0,56500,55103,3563,6658.3
2018,11,12,양주시,3.79,10602,3.72,88630.0,109694,106610,7301,21368.15
2018,11,12,안양시,3.33,2232,3.3,222557.0,286581,291573,7378,4230.35
2018,11,12,시흥시,3.03,811,3.37,179881.0,233513,212738,34440,1466.75
2018,11,12,수원시영통구,3.86,31936,3.83,40931.0,605455,596655,0,60130.6
2018,11,12,수원시팔달구,3.83,8468,3.81,40931.0,605455,596655,0,15771.5
2018,11,12,수원시장안구,3.51,16233,3.5,492576.0,605455,596655,40931,31428.9
2018,11,12,수원시권선구,3.55,24072,3.55,40931.0,605455,596655,0,46719.4
2018,11,12,성남시분당구,3.36,363,3.81,17903.0,472882,482037,0,507.95
2018,11,12,성남시중원구,3.04,111,3.6,17903.0,472882,482037,0,157.65
2018,11,12,부천시,3.67,8531,3.68,338692.0,420793,424160,24156,16350.65
2018,11,12,동두천시,2.94,3229,2.82,42906.0,48031,48316,3362,6810.45
2018,11,12,남양주시,3.74,7144,3.63,263984.0,339883,341652,7165,15083.35
2018,11,12,군포시,3.75,4037,3.8,107396.0,137645,139460,6919,7451.2
2018,11,12,구리시,5.74,7918,3.83,79670.0,101144,102467,1412,49316.8
2018,11,12,광주시,4.73,63,4.96,149519.0,186001,177055,12938,128.6
2018,11,12,고양시,3.44,351,3.66,416954.0,512224,531734,12650,451.55
2018,11,13,화성시,3.15,42421,3.29,298639.0,389977,363282,39247,88480.56
2018,11,13,포천시,3.49,3809,3.45,69443.0,79517,71588,12758,8292.85
2018,11,13,평택시,3.09,3928,3.23,213777.0,253788,240928,22949,8303.35
2018,11,13,파주시,3.5,15745,3.55,187953.0,228850,222168,11206,31262.05
2018,11,13,이천시,3.37,6929,3.38,89390.0,110042,104458,7432,17388.05
2018,11,13,의정부시,3.33,2867,3.49,184304.0,219695,225937,4544,5259.05
2018,11,13,의왕시,3.34,3941,3.4,58815.0,76715,76955,1151,27747.5
2018,11,13,용인시,3.25,62958,3.38,388384.0,512918,519562,18529,117213.0
2018,11,13,오산시,3.33,13731,3.41,89563.0,113096,106618,9370,28731.6
2018,11,13,여주시,3.43,2177,3.3,49544.0,56500,55103,3563,5701.8
2018,11,13,양주시,3.42,9765,3.43,88630.0,109694,106610,7301,19264.3
2018,11,13,안양시,3.14,2182,3.22,222557.0,286581,291573,7378,3995.45
2018,11,13,시흥시,3.35,827,3.43,179881.0,233513,212738,34440,1624.45
2018,11,13,수원시권선구,3.24,23032,3.4,40931.0,605455,596655,0,42704.2
2018,11,13,수원시장안구,3.14,15011,3.24,492576.0,605455,596655,40931,28110.55
2018,11,13,수원시팔달구,3.32,7513,3.38,40931.0,605455,596655,0,13670.05
2018,11,13,수원시영통구,3.22,27800,3.34,40931.0,605455,596655,0,50163.75
2018,11,13,성남시분당구,3.62,349,3.66,17903.0,472882,482037,0,547.7
2018,11,13,성남시중원구,3.44,92,2.98,17903.0,472882,482037,0,178.45
2018,11,13,부천시,3.31,7873,3.4,338692.0,420793,424160,24156,14741.6
2018,11,13,동두천시,3.43,3763,3.29,42906.0,48031,48316,3362,7956.05
2018,11,13,남양주시,3.23,6616,3.36,263984.0,339883,341652,7165,13034.95
2018,11,13,군포시,3.23,3560,3.35,107396.0,137645,139460,6919,6419.25
2018,11,13,구리시,3.82,6909,3.35,79670.0,101144,102467,1412,32878.95
2018,11,13,광주시,3.79,53,4.17,149519.0,186001,177055,12938,102.9
2018,11,13,고양시,3.35,344,3.59,416954.0,512224,531734,12650,439.3
2018,11,14,화성시,3.11,42153,3.27,298639.0,389977,363282,39247,87367.86
2018,11,14,하남시,3.49,64,3.66,104047.0,126257,124998,2358,3089.5
2018,11,14,포천시,3.32,3693,3.34,69443.0,79517,71588,12758,7883.1
2018,11,14,평택시,3.32,4212,3.47,213777.0,253788,240928,22949,8930.0
2018,11,14,파주시,3.34,15146,3.42,187953.0,228850,222168,11206,29826.2
2018,11,14,이천시,3.39,7094,3.46,89390.0,110042,104458,7432,17476.2
2018,11,14,의정부시,3.19,2725,3.31,184304.0,219695,225937,4544,5035.25
2018,11,14,의왕시,3.83,4041,3.49,58815.0,76715,76955,1151,31842.55
2018,11,14,용인시,3.22,63618,3.41,388384.0,512918,519562,18529,116407.9
2018,11,14,오산시,3.47,14544,3.61,89563.0,113096,106618,9370,29943.25
2018,11,14,여주시,3.07,2153,3.26,49544.0,56500,55103,3563,5091.1
2018,11,14,양주시,3.24,9544,3.35,88630.0,109694,106610,7301,18291.45
2018,11,14,안양시,3.35,2358,3.48,222557.0,286581,291573,7378,4259.75
2018,11,14,시흥시,3.45,851,3.53,179881.0,233513,212738,34440,1673.15
2018,11,14,수원시영통구,3.23,28574,3.43,40931.0,605455,596655,0,50267.25
2018,11,14,수원시팔달구,3.32,7772,3.5,40931.0,605455,596655,0,13662.9
2018,11,14,수원시장안구,3.28,16132,3.48,492576.0,605455,596655,40931,29342.95
2018,11,14,수원시권선구,3.19,22760,3.36,40931.0,605455,596655,0,42017.9
2018,11,14,성남시분당구,2.96,307,3.22,17903.0,472882,482037,0,448.65
2018,11,14,성남시중원구,3.38,116,3.76,17903.0,472882,482037,0,174.85
2018,11,14,부천시,2.97,7321,3.16,338692.0,420793,424160,24156,13219.95
2018,11,14,동두천시,3.68,4201,3.67,42906.0,48031,48316,3362,8525.65
2018,11,14,남양주시,3.31,6901,3.51,263984.0,339883,341652,7165,13347.9
2018,11,14,군포시,3.4,3826,3.6,107396.0,137645,139460,6919,6762.7
2018,11,14,구리시,3.45,7103,3.44,79670.0,101144,102467,1412,29628.1
2018,11,14,광주시,3.18,45,3.54,149519.0,186001,177055,12938,86.4
2018,11,14,고양시,3.22,337,3.51,416954.0,512224,531734,12650,422.1
2018,11,15,화성시,3.16,41936,3.25,298639.0,389977,363282,39247,88820.76
2018,11,15,하남시,3.7,63,3.6,104047.0,126257,124998,2358,3277.0
2018,11,15,포천시,3.05,3540,3.2,69443.0,79517,71588,12758,7248.1
2018,11,15,평택시,3.35,4029,3.32,213777.0,253788,240928,22949,9013.6
2018,11,15,파주시,3.21,14811,3.34,187953.0,228850,222168,11206,28714.75
2018,11,15,이천시,3.26,6653,3.24,89390.0,110042,104458,7432,16828.75
2018,11,15,의정부시,3.07,2621,3.19,184304.0,219695,225937,4544,4857.3
2018,11,15,의왕시,2.7,3720,3.21,58815.0,76715,76955,1151,22448.05
2018,11,15,용인시,3.2,61447,3.3,388384.0,512918,519562,18529,115505.35
2018,11,15,오산시,3.31,13704,3.4,89563.0,113096,106618,9370,28608.5
2018,11,15,여주시,3.29,2166,3.28,49544.0,56500,55103,3563,5453.9
2018,11,15,양주시,3.44,9910,3.48,88630.0,109694,106610,7301,19389.4
2018,11,15,안양시,2.71,1890,2.79,222557.0,286581,291573,7378,3447.85
2018,11,15,시흥시,3.3,781,3.24,179881.0,233513,212738,34440,1599.05
2018,11,15,수원시권선구,3.17,22042,3.25,40931.0,605455,596655,0,41729.7
2018,11,15,수원시팔달구,3.21,7417,3.34,40931.0,605455,596655,0,13210.4
2018,11,15,수원시장안구,3.4,16336,3.53,492576.0,605455,596655,40931,30457.65
2018,11,15,수원시영통구,3.17,27334,3.28,40931.0,605455,596655,0,49335.75
2018,11,15,성남시분당구,2.76,301,3.16,17903.0,472882,482037,0,417.3
2018,11,15,성남시중원구,2.92,96,3.11,17903.0,472882,482037,0,151.1
2018,11,15,부천시,3.06,7179,3.1,338692.0,420793,424160,24156,13622.0
2018,11,15,동두천시,3.39,3832,3.35,42906.0,48031,48316,3362,7859.5
2018,11,15,남양주시,3.31,6717,3.41,263984.0,339883,341652,7165,13351.849
2018,11,15,군포시,3.06,3381,3.18,107396.0,137645,139460,6919,6095.15
2018,11,15,구리시,2.89,6862,3.32,79670.0,101144,102467,1412,24870.7
2018,11,15,광주시,3.13,44,3.46,149519.0,186001,177055,12938,85.0
2018,11,15,고양시,4.02,408,4.25,416954.0,512224,531734,12650,526.85
2018,11,16,화성시,3.27,41411,3.21,298639.0,389977,363282,39247,91959.63
2018,11,16,하남시,3.39,63,3.6,104047.0,126257,124998,2358,3001.0
2018,11,16,포천시,3.29,3715,3.36,69443.0,79517,71588,12758,7810.5
2018,11,16,평택시,3.32,3985,3.28,213777.0,253788,240928,22949,8931.2
2018,11,16,파주시,3.27,14573,3.29,187953.0,228850,222168,11206,29238.9
2018,11,16,이천시,3.26,6664,3.25,89390.0,110042,104458,7432,16815.15
2018,11,16,의정부시,3.31,2653,3.23,184304.0,219695,225937,4544,5233.7
2018,11,16,의왕시,4.16,4016,3.46,58815.0,76715,76955,1151,34549.5
2018,11,16,용인시,3.22,59813,3.21,388384.0,512918,519562,18529,116240.45
2018,11,16,오산시,3.52,13842,3.43,89563.0,113096,106618,9370,30407.1
2018,11,16,여주시,3.47,2224,3.37,49544.0,56500,55103,3563,5757.6
2018,11,16,양주시,3.41,9595,3.37,88630.0,109694,106610,7301,19199.2
2018,11,16,안양시,3.2,2078,3.07,222557.0,286581,291573,7378,4073.0
2018,11,16,시흥시,3.47,823,3.42,179881.0,233513,212738,34440,1683.6
2018,11,16,수원시팔달구,3.25,7106,3.2,40931.0,605455,596655,0,13381.75
2018,11,16,수원시장안구,3.25,14985,3.23,492576.0,605455,596655,40931,29132.35
2018,11,16,수원시권선구,3.34,22233,3.28,40931.0,605455,596655,0,43951.3
2018,11,16,수원시영통구,3.2,26339,3.16,40931.0,605455,596655,0,49855.6
2018,11,16,성남시분당구,3.06,299,3.14,17903.0,472882,482037,0,463.4
2018,11,16,성남시중원구,2.85,91,2.95,17903.0,472882,482037,0,147.4
2018,11,16,부천시,3.1,7247,3.13,338692.0,420793,424160,24156,13797.9
2018,11,16,동두천시,3.54,4051,3.54,42906.0,48031,48316,3362,8201.55
2018,11,16,남양주시,3.32,6418,3.26,263984.0,339883,341652,7165,13384.8
2018,11,16,군포시,3.33,3384,3.18,107396.0,137645,139460,6919,6618.65
2018,11,16,구리시,3.95,7005,3.39,79670.0,101144,102467,1412,34000.05
2018,11,16,광주시,4.04,54,4.25,149519.0,186001,177055,12938,109.7
2018,11,16,고양시,3.62,332,3.46,416954.0,512224,531734,12650,475.1
2018,11,17,화성시,3.46,40704,3.16,298639.0,389977,363282,39247,97251.19
2018,11,17,하남시,3.54,65,3.71,104047.0,126257,124998,2358,3132.5
2018,11,17,포천시,3.62,3653,3.31,69443.0,79517,71588,12758,8608.7
2018,11,17,평택시,3.77,4058,3.34,213777.0,253788,240928,22949,10136.15
2018,11,17,파주시,3.63,14288,3.23,187953.0,228850,222168,11206,32421.8
2018,11,17,이천시,3.73,6966,3.4,89390.0,110042,104458,7432,19245.75
2018,11,17,의정부시,3.5,2690,3.27,184304.0,219695,225937,4544,5526.35
2018,11,17,의왕시,2.92,3834,3.31,58815.0,76715,76955,1151,24235.05
2018,11,17,용인시,3.48,59563,3.19,388384.0,512918,519562,18529,125683.4
2018,11,17,오산시,3.89,13898,3.45,89563.0,113096,106618,9370,33552.95
2018,11,17,여주시,3.95,2314,3.51,49544.0,56500,55103,3563,6562.55
2018,11,17,양주시,3.63,9417,3.31,88630.0,109694,106610,7301,20486.85
2018,11,17,안양시,3.43,2150,3.17,222557.0,286581,291573,7378,4357.4
2018,11,17,시흥시,3.51,767,3.18,179881.0,233513,212738,34440,1700.65
2018,11,17,수원시영통구,3.51,26719,3.21,40931.0,605455,596655,0,54637.85
2018,11,17,수원시장안구,3.61,14688,3.17,492576.0,605455,596655,40931,32287.8
2018,11,17,수원시팔달구,3.65,7198,3.24,40931.0,605455,596655,0,15058.85
2018,11,17,수원시권선구,3.62,21956,3.24,40931.0,605455,596655,0,47708.6
2018,11,17,성남시중원구,3.52,110,3.57,17903.0,472882,482037,0,182.55
2018,11,17,성남시분당구,3.83,325,3.41,17903.0,472882,482037,0,579.25
2018,11,17,부천시,3.48,7276,3.14,338692.0,420793,424160,24156,15506.4
2018,11,17,동두천시,3.88,3990,3.49,42906.0,48031,48316,3362,8995.45
2018,11,17,남양주시,3.61,6344,3.22,263984.0,339883,341652,7165,14542.0
2018,11,17,군포시,3.54,3414,3.21,107396.0,137645,139460,6919,7042.15
